"id","application","benchmark","file","line","function","version"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","image.c","1868","find_distortion","default"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","block.c","698","intrapred_chroma","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","979","hbMakeCodeLengths","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","2990","RestoreMVBlock8x8","default"
"759525ae-abb1-46e5-934f-2fa0c62b73eb","cjpeg","mediabench","jfdctint.c","154","jpeg_fdct_islow","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3285","s293","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","16234","func29","SERIAL"
"d7e46df7-7bec-43eb-bf80-be027ee95366","fourinarow","FreeBench","fourinarow.c","288","find_winner_c","default"
"e60df686-69f5-4976-b8e7-2513619f1259","liblinear","cortexsuite","linear.c","972","solve_l2r_l1l2_svc","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4767","s482","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3971","s323","default"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","414","buts","2.3-OpenACC-C"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","1604","SetCoeffAndReconstruction8x8","default"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","macroblock.c","351","interpret_mb_mode_B","default"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","952","mp_mul_cmul","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","rdopt.c","1089","RDCost_for_8x8blocks","v1.1"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","transfer.c","445","transfb","2.3-OpenACC-C"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","kb.c","355","kb_init","v1.1"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","transfrm.c","494","sub_pred","v1.0"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3134","s2712","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","1384","hash_init","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","bitstream.c","151","build_table","default"
"2c6f1989-b804-4de3-a27f-5d3a22ef7df4","libpng","libraries","pngrtran.c","4523","png_do_expand","default"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","ckd_alloc.c","180","ckd_calloc_3d","v1.1"
"eba470cf-aab6-44dc-ac96-71836d74ef34","clustering-spectral","cortexsuite","spectral.c","149","main","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","paf.c","554","paf24_read_s","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_NSQ.c","391","SKP_Silk_nsq_scale_states","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","permutat.c","898","QuoPerm22","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","deeplearndata.c","105","deeplearndata_add","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","convect.c","64","convect","2.3-OpenACC-C"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","ac3enc.c","846","ac3_common_init","default"
"ca618125-7586-41d9-b70f-9605fdd4958c","175.vpr","spec2000","rr_graph2.c","560","load_chany_rr_indices","v1.3"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_3.c","442","psycho_3_init","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","deeplearn.c","78","deeplearn_update_history","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","system.c","1246","SyFgets","v1.3"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","1573","compute_rhs","2.3-OpenACC-C"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","blocksort.c","850","mainSort","v1.1"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","state.c","566","od_adapt_ctx_reset","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","17048","func10","SERIAL"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","nl_audspec.c","59","nl_audspec","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vec8bit.c","4192","ResizeVec8Bit","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","6490","func23","SERIAL"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_sum_sqr_shift.c","72","SKP_Silk_sum_sqr_shift","default"
"143b62e2-2cf7-4f05-a541-4876545e473f","medley-deriche","polybench","deriche.c","92","kernel_deriche","4.1"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","util.c","1952","Perl_my_swabn","v1.1"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","545","mp_unexp_sub","default"
"6c4a456f-3ec7-4ff6-be71-6fc6a024453d","172.mgrid","spec2000","mgrid.c","405","resid","v1.3"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1044","hbAssignCodes","v1.3"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","image.c","404","find_snr","default"
"6b0d5ead-2879-4fcb-88aa-41cacefa55bd","CG","NPB","cg.c","271","main","2.3-OpenACC-C"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","biaridecod.c","202","arideco_start_decoding","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mbuffer.c","3629","compute_colocated","v1.1"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","1121","SATD","default"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","3959","dpdy","v1.3"
"14053ed6-240b-44f7-aa83-09b557e539ee","h263dec","mediabench","recon.c","485","recvc","default"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","1159","lhsz","2.3-OpenACC-C"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","hmm.c","175","hmm_clear_scores","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","1055","f_in_check","v1.1"
"dbb0e1f3-2b21-4533-bfb5-7622012a6bd0","rbm","cortexsuite","main.c","191","train","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_burg_modified.c","209","SKP_Silk_burg_modified","default"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","predict.c","536","pred_comp","v1.0"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_noise_shape_analysis_FIX.c","65","limit_warped_coefs","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","parset.c","394","GeneratePictureParameterSet","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","ac3enc.c","265","ac3_parametric_bit_allocation","default"
"071e0363-89a9-4aac-9f74-05b0f47c1098","mpeg2enc","mediabench","mpeg2enc.c","272","readparmfile","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3917","s321","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","21918","func13","SERIAL"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","intrarefresh.c","125","RandomIntraNewPicture","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8644","od_bin_fxform_2d","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1031","s1115","default"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","ttable.c","88","initialize_hash","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_noise_shape_analysis_FIX.c","465","SKP_Silk_noise_shape_analysis_FIX","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","247","SetupLargerBlocks","v1.1"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","feat.c","372","feat_stream_len_sum","v1.1"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","881","f_in_check","v1.1"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","798","kernels","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","subband.c","139","window_filter_subband","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","readconnect.c","716","find_connection_moves","v1.1"
"2c6f1989-b804-4de3-a27f-5d3a22ef7df4","libpng","libraries","pngwtran.c","46","png_do_pack","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","1892","compute_rhs","2.3-OpenACC-C"
"9af1ca71-3607-4838-8070-9eb15bd2ae15","253.perlbmk","spec2000","util.c","2201","Perl_repeatcpy","v1.3"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","4870","func22","SERIAL"
"d6893d2d-e80a-41a2-97d5-a68e57ec24d6","255.vortex","spec2000","tree0.c","97","Tree_DeleteFrom","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","1189","RDCost_for_8x8blocks","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","h263.c","1374","h263_encode_mb","default"
"ad3d44b0-9331-4162-bc6c-3ea384ccd758","429.mcf","spec2006","treeup.c","154","update_tree","v1.1"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","msmpeg4.c","217","init_mv_table","default"
"f2d67e75-c5e2-4967-a239-a867478e48ec","Sparse","Kernels","sparse.c","239","main","SERIAL"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","permutat.c","1019","PowPI","v1.3"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","1881","compute_rhs","2.3-OpenACC-C"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","pbc.c","245","calc_shifts","v1.1"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vecgf2.c","3063","FuncTRANSPOSED_GF2MAT","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4537","s442","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","block.c","784","dct_luma_16x16","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpeg12.c","511","mpeg1_encode_mb","default"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","dict2pid.c","372","dict2pid_build","v1.1"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","listelem_alloc.c","160","listelem_add_block","default"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","short_term.c","99","Coefficients_0_12","default"
"a4ce48bb-a773-469c-80be-70354cc5d56a","Random","Kernels","random.c","366","PRK_starts","SERIAL"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","short_term.c","205","Short_term_analysis_filtering","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_PLC.c","377","SKP_Silk_PLC_glue_frames","default"
"d6893d2d-e80a-41a2-97d5-a68e57ec24d6","255.vortex","spec2000","testobj.c","263","Draw701","v1.3"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","compress.c","474","sendMTFValues","v1.1"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","885","lhsx","2.3-OpenACC-C"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","reading.c","966","attack_threats","v1.1"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","ac3enc.c","1325","log2_tab","default"
"93f9b0b4-3ff4-47f6-bedb-7899b0365b0f","IS","NPB","is.c","561","main","2.3-OpenACC-C"
"8437441e-5a5d-4f08-b03a-e308d57885a7","lame","libraries","psymodel.c","1755","init_numline","default"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","1235","pinvr","2.3-OpenACC-C"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","findunlap.c","125","findunlap","v1.3"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1929","endloop","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","feat.c","602","feat_1s_c_d_dd_cep2feat","default"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","856","lhsx","2.3-OpenACC-C"
"1ca437bd-b7fb-40b0-b6ac-15d9621ef7b2","lda","cortexsuite","lda-estimate.c","47","doc_e_step","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","262","SetupLargerBlocks","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1495","s141","default"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","macroblock.c","498","reset_coeffs","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","vlc.c","570","GetVLCSymbol","default"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","914","InitializeMasks","v1.3"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_prefilter_FIX.c","172","SKP_Silk_prefilt_FIX","default"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","compress.c","205","generateMTFValues","v1.1"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","imgconvert.c","1307","grow21_line","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","30042","func18","SERIAL"
"a46a1b8c-0ef6-49e4-800a-d4e6296edf59","h263enc","mediabench","dct.c","314","idctref","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","cmn.c","165","cmn","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","1059","s116","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_4.c","369","psycho_4","default"
"071e0363-89a9-4aac-9f74-05b0f47c1098","mpeg2enc","mediabench","transfrm.c","188","add_pred","default"
"6dcb13ef-668d-43df-9119-ab42cff65b97","Reduce","Kernels","reduce.c","109","main","SERIAL"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","vecffe.c","929","IsXTypeMatFFE","v1.3"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mjpeg.c","236","build_huffman_codes","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mjpeg.c","541","escape_FF","default"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","compress.c","528","sendMTFValues","v1.1"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","2729","setbv","2.3-OpenACC-C"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","1994","pintgr","2.3-OpenACC-C"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","2122","compute_rhs","2.3-OpenACC-C"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","adapt.c","443","do_refine","2.3-OpenACC-C"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","findfeeds.c","631","fixwolf","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","configfile.c","659","PatchInp","default"
"be99b666-ff82-429e-b4c7-dd647519a928","cg","netlib","cg_rc_prb.c","207","test01","default"
"3fed7e45-6769-42c5-bf31-7b9f717c29a4","179.art","spec2000","scanner.c","707","loadimage","v1.3"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","462","main","default"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jidctint.c","2153","jpeg_idct_15x15","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_3.c","206","psycho_3_init_add_db","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","block.c","698","intrapred_chroma","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","mason.c","1698","mor_s_e","2.3-OpenACC-C"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_schur.c","67","SKP_Silk_schur","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","q_offsets.c","422","InitOffsetParam","default"
"8437441e-5a5d-4f08-b03a-e308d57885a7","lame","libraries","lame.c","2574","lame_block_type_hist","default"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_VAD.c","223","SKP_Silk_VAD_GetSA_Q8","default"
"14053ed6-240b-44f7-aa83-09b557e539ee","h263dec","mediabench","getpic.c","762","addblock","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","272","rhs_norm","2.3-OpenACC-C"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","tietze.c","256","FuncTzSortC","default"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jccoefct.c","443","compress_trellis_pass","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","ac3enc.c","466","mdct512","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","influence.c","285","accumulate_influence","v1.1"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","slice.c","1023","poc_ref_pic_reorder","default"
"14053ed6-240b-44f7-aa83-09b557e539ee","h263dec","mediabench","store.c","399","conv422to444","default"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","10093","radfg","v1.3"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","autocoder.c","547","autocoder_plot_weights","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","773","Init_Motion_Search_Module","default"
"a46a1b8c-0ef6-49e4-800a-d4e6296edf59","h263enc","mediabench","pred.c","1292","ReconChromBlock_P","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","mason.c","1751","mor_s_e_nn","2.3-OpenACC-C"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_PLC.c","95","SKP_Silk_PLC_update","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","sds.c","790","sds_2byte_write","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","lencod.c","1898","init_global_buffers","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1250","generateMTFValues","v1.3"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","adapt.c","943","merging","2.3-OpenACC-C"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","setup.c","236","geom1","2.3-OpenACC-C"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","setboard.c","62","SetBoard","v1.3"
"b5e05266-9ade-4e72-8848-b787bf7c047e","neural","FreeBench","neural.c","446","readvector","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","737","initialize","2.3-OpenACC-C"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","5059","vag","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mpeg12.c","2064","quant_matrix_rebuild","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","ac3enc.c","436","fft","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","pp_pack.c","1662","S_unpack_rec","v1.1"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","3984","S_regclass","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4245","s352","default"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","macroblock.c","3037","readCBPandCoeffsFromNAL","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","transform8x8.c","1708","dct_luma8x8","default"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","parser.c","495","parser","v1.3"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","1181","f_in_check","v1.1"
"4b696f26-7068-4dad-a0aa-4223d3e44ca2","pca","cortexsuite","pca.c","166","main","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","innerc.c","2541","inl1000","v1.1"
"759525ae-abb1-46e5-934f-2fa0c62b73eb","cjpeg","mediabench","jquant2.c","798","find_best_colors","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","precond.c","415","setpcmo_pre","2.3-OpenACC-C"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","macroblock.c","2175","ZeroRef","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","range.c","553","PlainRange","v1.3"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","moves.c","1045","f_in_check","v1.1"
"d7e46df7-7bec-43eb-bf80-be027ee95366","fourinarow","FreeBench","fourinarow.c","282","find_winner_c","default"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","findfeeds.c","554","findfeeds","v1.3"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","rdopt.c","2117","RDCost_for_macroblocks","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mpegaudio.c","96","MPA_encode_init","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8802","dynamic_range","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","setup.c","196","coef","2.3-OpenACC-C"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","accounting.c","73","od_accounting_init","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","760","Init_Motion_Search_Module","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","3896","unfilterScanline","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","integer.c","2035","GcdInt","v1.3"
"f543d9d4-c82c-4265-8703-5dd809a9aedc","Stencil","Kernels","stencil.c","160","main","SERIAL"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","quantize.c","441","quant_non_intra","v1.0"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","grdcell.c","72","grdcell","v1.3"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8514","check_bias","default"
